Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
0816.HK,JINMAO SERVICES,Real Estate Services,2.8,HKD,CNY,2531729152.0,12-31,0.169,1541794000.0,135644000.0,3613790000.0,1541794000.0,2704412000.0,1957870000.0,294764000.0,337315000.0,450781000.0,-162894000.0,-54851000.0,
0817.HK,CHINA JINMAO,Real Estate - Development,1.21,HKD,CNY,16342260736.0,12-31,0.028,166670645000.0,128493658000.0,407119201000.0,39291296000.0,72403613000.0,63382132000.0,6610418000.0,-6896644000.0,3090732000.0,-10906787000.0,1645148000.0,
0818.HK,HI SUN TECH,Software - Infrastructure,0.32,HKD,HKD,882617600.0,12-31,0.0,7233623000.0,86172000.0,13031718000.0,7190935000.0,2709164000.0,1716987000.0,915754000.0,463432000.0,1205842000.0,-1163410000.0,-38571000.0,
0819.HK,TIANNENG POWER,Auto Parts,6.19,HKD,CNY,6970682368.0,12-31,0.157,34682046000.0,18548791000.0,55280555000.0,16160566000.0,76668813000.0,71756466000.0,3033204000.0,1142405000.0,549165000.0,7597252000.0,-8462634000.0,
0821.HK,VC HOLDINGS,Capital Markets,0.028,HKD,HKD,69258568.0,12-31,0.0,534555000.0,28700000.0,569152000.0,513717000.0,-49426000.0,50442000.0,55706000.0,-287754000.0,-27368000.0,28368000.0,-15622000.0,
0822.HK,KA SHUI INT'L,Metal Fabrication,0.25,HKD,HKD,223440256.0,12-31,0.0,1308850000.0,104958000.0,1720491000.0,1244332000.0,1282495000.0,1044100000.0,262779000.0,-28435000.0,108453000.0,-39234000.0,-117373000.0,
0825.HK,NWDS CHINA,Department Stores,0.27,HKD,HKD,455260512.0,06-30,0.0,4849419000.0,4143407000.0,10205513000.0,3380122000.0,1359456000.0,304020000.0,846689000.0,13314000.0,316405000.0,-506280000.0,239159000.0,
0826.HK,TIANGONG INT'L,Steel,1.86,HKD,CNY,5068499968.0,12-31,0.047,9959576000.0,2895021000.0,13561075000.0,7064555000.0,5163306000.0,4019922000.0,574817000.0,370209000.0,55129000.0,-304422000.0,-223406000.0,
0827.HK,KO YO GROUP,Chemicals,0.029,HKD,CNY,174813168.0,12-31,0.0,4597200000.0,3690478000.0,6266330000.0,911611000.0,2904857000.0,2588660000.0,191406000.0,-152341000.0,224469000.0,332569000.0,-718507000.0,
0828.HK,DYNASTY WINES,Beverages - Wineries & Distilleries,0.27,HKD,HKD,380270720.0,12-31,0.004,285120000.0,2302000.0,578888000.0,285120000.0,262801000.0,172135000.0,85316000.0,21338000.0,-11083000.0,29794000.0,-10845000.0,
0829.HK,SHENGUAN HLDGS,Packaged Foods,0.295,HKD,CNY,952991488.0,12-31,0.019,2655488000.0,277367000.0,2957296000.0,2382646000.0,1110412000.0,939556000.0,176365000.0,31242000.0,176447000.0,-455192000.0,298108000.0,
0830.HK,CSC DEVELOPMENT,Engineering & Construction,1.55,HKD,HKD,3496102400.0,12-31,0.098,3589806000.0,1247036000.0,10641662000.0,2401822000.0,8665765000.0,7692702000.0,180668000.0,580420000.0,250489000.0,-422697000.0,-73181000.0,
0831.HK,CR ASIA,Grocery Stores,0.26,HKD,HKD,202128416.0,12-31,0.03,660190000.0,274603000.0,1286088000.0,660190000.0,1487090000.0,692542000.0,721575000.0,57709000.0,219104000.0,-221548000.0,-32746000.0,
0832.HK,CENTRAL CHINA,Real Estate - Development,0.118,HKD,CNY,358617344.0,12-31,0.0,21365872000.0,23743176000.0,117286464000.0,-2144670000.0,19261092000.0,17301689000.0,1394036000.0,-3264341000.0,-1020147000.0,-34956000.0,-454196000.0,
0833.HK,ALLTRONICS,Electronic Components,0.42,HKD,HKD,198684352.0,12-31,0.06,840025000.0,235612000.0,1179922000.0,642165000.0,1347416000.0,1065275000.0,114386000.0,108423000.0,240331000.0,-81983000.0,-18391000.0,
0834.HK,KANGDA FOOD,Packaged Foods,0.145,HKD,CNY,65677460.0,12-31,0.0,807885000.0,387272000.0,1323562000.0,525368000.0,1650509000.0,1576546000.0,85582000.0,-21473000.0,394923000.0,-53145000.0,-245477000.0,
0836.HK,CHINA RES POWER,Utilities - Independent Power Producers,18.44,HKD,HKD,95464988672.0,12-31,1.146,260169765000.0,166859613000.0,322395990000.0,95637960000.0,103334322000.0,57996884000.0,24774025000.0,11332543000.0,28869278000.0,11828974000.0,-43985600000.0,
0837.HK,CARPENTER TAN,Household & Personal Products,5.7,HKD,CNY,1417669760.0,12-31,0.344,804385000.0,12817000.0,930777000.0,804385000.0,499688000.0,198811000.0,102024000.0,173734000.0,189659000.0,-59870000.0,-89463000.0,
0838.HK,EVA HOLDINGS,Metal Fabrication,0.74,HKD,HKD,1280525568.0,12-31,0.042,5467856000.0,2544985000.0,7440179000.0,2997714000.0,6182658000.0,4891094000.0,937840000.0,237095000.0,375151000.0,-56245000.0,-423593000.0,
0839.HK,CHINA EDU GROUP,Education & Training Services,2.32,HKD,CNY,6496718848.0,08-31,0.291,26085000000.0,10365000000.0,38823000000.0,15848000000.0,6579000000.0,2935000000.0,798000000.0,418000000.0,4515000000.0,729000000.0,-4179000000.0,
0840.HK,TIANYE WATER,Farm & Heavy Construction Machinery,0.129,HKD,CNY,67018332.0,12-31,0.0,491318481.25,118898302.1,1219949729.65,416346629.49,2219335910.35,2118468960.14,85561987.21,-11554963.31,129659425.96,-44487763.6,12932285.78,
0841.HK,CASSAVA RES,Packaged Foods,0.084,HKD,HKD,49117064.0,03-31,0.0,1182639000.0,571900000.0,1467539000.0,610739000.0,1193032000.0,1040991000.0,214068000.0,-111360000.0,251040000.0,-408193000.0,-55522000.0,
0842.HK,LEOCH INT'L,Electrical Equipment & Parts,1.95,HKD,CNY,2682849024.0,12-31,0.103,8717657000.0,4565637000.0,14095244000.0,4199162000.0,13471235000.0,11527528000.0,1219344000.0,535372000.0,963698000.0,1138037000.0,-964276000.0,
0844.HK,GREATIME INTL,Apparel Manufacturing,0.25,HKD,CNY,123583752.0,12-31,0.0,430360000.0,172038000.0,619935000.0,268377000.0,508622000.0,403173000.0,106833000.0,-1560000.0,40804000.0,43770000.0,-42256000.0,
0845.HK,GLORIOUS PPT H,Real Estate - Development,0.01,HKD,CNY,77926504.0,12-31,0.0,19707005000.0,22664933000.0,44828088000.0,-2956382000.0,2639656000.0,1806299000.0,330889000.0,-2949153000.0,365983000.0,-232714000.0,-209476000.0,
0846.HK,MINGFA GROUP,Real Estate - Development,0.118,HKD,CNY,719027136.0,12-31,0.0,20034126000.0,2522884000.0,70667754000.0,17518992000.0,9524999000.0,7580528000.0,1082521000.0,-467127000.0,-459129000.0,-551716000.0,-102150000.0,
0848.HK,MAOYE INT'L,Department Stores,0.137,HKD,CNY,704225152.0,12-31,0.0,30332790000.0,11947461000.0,46462491000.0,19796421000.0,4018447000.0,1839473000.0,2248467000.0,-97178000.0,1496507000.0,-1745448000.0,-33918000.0,
0851.HK,SHENG YUAN HLDG,Capital Markets,0.164,HKD,HKD,144643248.0,12-31,0.0,84698000.0,4171000.0,143046000.0,84698000.0,11186000.0,10026000.0,25702000.0,-27768000.0,-30422000.0,-3147000.0,803000.0,
0852.HK,STRONG PETRO,Oil & Gas Refining & Marketing,0.166,HKD,HKD,352477760.0,12-31,0.0,1458473000.0,161586000.0,1588017000.0,1298581000.0,1266376000.0,1224738000.0,68249000.0,-95407000.0,162597000.0,154502000.0,-150328000.0,
0853.HK,MICROPORT,Medical Devices,6.58,HKD,USD,12069760000.0,12-31,0.0,2324324000.0,1698747000.0,3932405000.0,757819000.0,950725000.0,418627000.0,907090000.0,-477629000.0,-231873000.0,434897000.0,-376808000.0,
0854.HK,WILLAS-ARRAY,Electronics & Computer Distribution,3.26,HKD,HKD,285875904.0,03-31,0.0,1067942000.0,569450000.0,1869823000.0,502486000.0,2664883000.0,2564486000.0,194090000.0,-169223000.0,59392000.0,-299084000.0,-4385000.0,
0855.HK,CHINA WATER,Utilities - Regulated Water,5.98,HKD,HKD,9727725568.0,03-31,0.28,37637054000.0,25221188000.0,63242070000.0,12786793000.0,12858515000.0,8082551000.0,905109000.0,1533543000.0,2777301000.0,605348000.0,-5433838000.0,
0856.HK,VSTECS,Software - Infrastructure,5.35,HKD,HKD,7654833152.0,12-31,0.257,16326812000.0,8442365000.0,35020347000.0,8222836000.0,73891296000.0,70394780000.0,2070406000.0,922033000.0,640230000.0,-1373490000.0,137756000.0,
0857.HK,PETROCHINA,Oil & Gas Integrated,5.67,HKD,CNY,1479512817664.0,12-31,0.47,1659398000000.0,355752000000.0,2753007000000.0,1515371000000.0,2937981000000.0,2275223000000.0,397120000000.0,164676000000.0,406532000000.0,-178876000000.0,-307347000000.0,
0858.HK,EXTRAWELL PHAR,Drug Manufacturers - Specialty & Generic,0.046,HKD,HKD,109940008.0,03-31,0.0,1230249000.0,120410000.0,1287189000.0,1113125000.0,59098000.0,30319000.0,35305000.0,-162949000.0,-3689000.0,-6503000.0,2036000.0,
0859.HK,ZHONGCHANG INTL,Real Estate Services,0.105,HKD,HKD,118128144.0,12-31,0.0,1824391000.0,872431000.0,1858637000.0,953534000.0,33778000.0,2753000.0,9284000.0,-72864000.0,-20569000.0,79257000.0,1119000.0,
0860.HK,APOLLO FMG,Luxury Goods,0.73,HKD,HKD,746381248.0,12-31,0.0,3522160000.0,161767000.0,3919669000.0,3363213000.0,279213000.0,216066000.0,196754000.0,-860535000.0,-28961000.0,-121026000.0,133510000.0,
0861.HK,DC HOLDINGS,Conglomerates,2.64,HKD,CNY,4418330624.0,12-31,0.066,9578789000.0,3401693000.0,22799813000.0,6295367000.0,18276547000.0,15595691000.0,1290116000.0,-1833689000.0,746141000.0,-690115000.0,303763000.0,
0862.HK,VISION VALUES,Conglomerates,0.035,HKD,HKD,137346656.0,06-30,0.0,520645000.0,327559000.0,701692000.0,194996000.0,524823000.0,441287000.0,67235000.0,-56467000.0,-45100000.0,76012000.0,-13711000.0,
0863.HK,OSL GROUP,Software - Application,10.54,HKD,HKD,6595689984.0,12-31,0.0,411744000.0,17348000.0,1440786000.0,411744000.0,209837000.0,17594000.0,378445000.0,-263862000.0,-686404000.0,-80938000.0,6305000.0,
0864.HK,WING LEE PPT,Real Estate Services,0.17,HKD,HKD,65649920.0,12-31,0.0,982871000.0,100581000.0,998365000.0,882290000.0,27787000.0,1413000.0,10270000.0,-47092000.0,13530000.0,-19363000.0,-5267000.0,
0865.HK,JIANDE INT'L,Real Estate - Development,0.021,HKD,CNY,122597784.0,12-31,0.0,946335000.0,158360000.0,1201801000.0,788061000.0,278286000.0,241280000.0,23326000.0,4507000.0,12161000.0,-1943000.0,9520000.0,
0866.HK,CHINA QINFA,Thermal Coal,1.01,HKD,CNY,2523090944.0,12-31,0.019,3093173000.0,3576850000.0,7857573000.0,-472869000.0,3449182000.0,2571162000.0,307808000.0,200346000.0,1460298000.0,-212072000.0,-1842789000.0,
0867.HK,CMS,Drug Manufacturers - Specialty & Generic,7.35,HKD,CNY,17930545152.0,12-31,0.268,17142769000.0,860743000.0,18047790000.0,16311469000.0,7468990000.0,2046796000.0,3689680000.0,1619788000.0,1268547000.0,-1261046000.0,-615096000.0,
0868.HK,XINYI GLASS,Building Materials,6.89,HKD,CNY,30021040128.0,12-31,0.385,43924833000.0,8191834000.0,50813419000.0,35750803000.0,26798520000.0,18186761000.0,3121078000.0,5365114000.0,5001172000.0,-6181314000.0,122287000.0,
0869.HK,PLAYMATES TOYS,Leisure,0.54,HKD,HKD,637200000.0,12-31,0.05,1201122000.0,11357000.0,1425132000.0,1201122000.0,931334000.0,430867000.0,406175000.0,131628000.0,76873000.0,-104545000.0,208079000.0,
0871.HK,CH DREDG ENV,Engineering & Construction,0.14,HKD,CNY,210543184.0,12-31,0.0,817582000.0,369770000.0,1634041000.0,449010000.0,375161000.0,329408000.0,160090000.0,-230665000.0,88733000.0,-91249000.0,-43000.0,
0873.HK,SHIMAO SERVICES,Real Estate Services,0.81,HKD,CNY,1999217664.0,12-31,0.0,8216382000.0,368279000.0,14240038000.0,7916440000.0,8202668000.0,6556236000.0,1070976000.0,273245000.0,1030411000.0,-470814000.0,921376000.0,
0874.HK,BAIYUNSHAN PH,Medical Distribution,16.58,HKD,CNY,42377650176.0,12-31,0.8,47833048925.35,13896853591.18,81683611520.64,35904527868.59,74992820473.56,62472768681.69,8744645409.37,2835496163.51,3442426597.59,-1006221496.98,-5963945573.71,
0875.HK,CONGYU INTE AGR,Farm Products,0.58,HKD,HKD,263962640.0,12-31,0.0,864528000.0,386511000.0,1326285000.0,499856000.0,1439402000.0,1393805000.0,19636000.0,47293000.0,-168870000.0,114471000.0,53000000.0,
0876.HK,KAISA HEALTH,Medical Instruments & Supplies,0.029,HKD,HKD,146222064.0,12-31,0.0,492011000.0,17999000.0,605067000.0,492011000.0,185882000.0,104809000.0,105119000.0,7468000.0,-35820000.0,-8831000.0,47178000.0,
0878.HK,SOUNDWILL HOLD,Real Estate Services,8.04,HKD,HKD,2277804288.0,12-31,0.0,17036599000.0,1399866000.0,17975139000.0,15676741000.0,1229732000.0,528706000.0,205553000.0,-2491851000.0,687419000.0,-538055000.0,-319188000.0,
0880.HK,SJM HOLDINGS,Resorts & Casinos,2.13,HKD,HKD,15126856704.0,12-31,0.0,42085400000.0,28745300000.0,49739700000.0,13935600000.0,13136600000.0,632000000.0,12663000000.0,-2009800000.0,3795400000.0,-5714500000.0,-1274700000.0,
0881.HK,ZHONGSHENG HLDG,Auto & Truck Dealerships,11.36,HKD,CNY,26889007104.0,12-31,0.634,77345957000.0,36756489000.0,103268461000.0,45797296000.0,179290093000.0,165525773000.0,10105773000.0,5018077000.0,6425970000.0,-2001298000.0,-497015000.0,
0882.HK,TIANJIN DEV,Conglomerates,1.85,HKD,HKD,1984624512.0,12-31,0.14,14345421000.0,1821176000.0,22292679000.0,12534791000.0,3338429000.0,2328301000.0,924793000.0,635634000.0,-290794000.0,103170000.0,1025059000.0,
0883.HK,CNOOC,Oil & Gas E&P,16.82,HKD,CNY,828203335680.0,12-31,1.316,828875000000.0,91887000000.0,1056281000000.0,747548000000.0,426254000000.0,138686000000.0,94816000000.0,137936000000.0,220891000000.0,-97935000000.0,-175426000000.0,
0884.HK,CIFI HOLD GP,Real Estate - Development,0.236,HKD,CNY,2477433600.0,12-31,0.0,114434965000.0,92444953000.0,301080892000.0,22153826000.0,71832556000.0,60599882000.0,4253532000.0,-8733782000.0,12094083000.0,-17771164000.0,2738076000.0,
0887.HK,EMPEROR WATCH&J,Luxury Goods,0.195,HKD,HKD,1415058432.0,12-31,0.011,5214090000.0,412333000.0,5942355000.0,5214090000.0,5230331000.0,3749388000.0,1140292000.0,256737000.0,772437000.0,-375055000.0,62010000.0,
0888.HK,BISON FINANCE,Financial Conglomerates,0.088,HKD,HKD,125121920.0,12-31,0.0,148641000.0,103200000.0,186639000.0,58641000.0,30341000.0,46164000.0,-6908000.0,-20636000.0,-2459000.0,-10429000.0,6193000.0,
0889.HK,DATRONIX HOLD,Electronic Components,0.375,HKD,HKD,120000000.0,12-31,0.0,813282000.0,2459000.0,877376000.0,813282000.0,222427000.0,148694000.0,88636000.0,-24227000.0,18058000.0,-1204000.0,-9015000.0,
0893.HK,CHINAVTM MINING,Steel,0.048,HKD,CNY,107952960.0,12-31,0.0,728882000.0,105807000.0,1307334000.0,646288000.0,784951000.0,748417000.0,23773000.0,9697000.0,95147000.0,-16712000.0,-79770000.0,
0894.HK,MAN YUE TECH,Electronic Components,0.415,HKD,HKD,197352416.0,12-31,0.005,2548988000.0,1111643000.0,3169118000.0,1516817000.0,1470952000.0,1204544000.0,207498000.0,4076000.0,128565000.0,-140283000.0,-47931000.0,
0895.HK,DONGJIANG ENV,Waste Management,1.7,HKD,CNY,3993538048.0,12-31,0.0,10076065446.67,5589747499.56,12161497644.55,4496423310.37,4010058908.41,3848321757.55,678130088.49,-750470568.53,1029346.14,1111985097.71,-493551800.57,
0896.HK,HANISON,Engineering & Construction,0.24,HKD,HKD,257536800.0,03-31,0.0,5644598000.0,1885975000.0,6226120000.0,3766526000.0,1612660000.0,1492805000.0,117500000.0,-216014000.0,-204500000.0,265563000.0,-18753000.0,
0897.HK,WAI YUEN TONG,Drug Manufacturers - Specialty & Generic,0.32,HKD,HKD,360032000.0,03-31,0.03,1847895000.0,560069000.0,2095110000.0,1386946000.0,783881000.0,389068000.0,354937000.0,-15356000.0,191688000.0,-469969000.0,-84621000.0,
0898.HK,MULTIFIELD INTL,Real Estate Services,0.83,HKD,HKD,693941376.0,12-31,0.04,9595684000.0,1537449000.0,13208804000.0,8058235000.0,283671000.0,48214000.0,34305000.0,179229000.0,173953000.0,-302425000.0,14520000.0,
0899.HK,ZHONG JIA GX,Real Estate - Diversified,0.114,HKD,HKD,149768640.0,03-31,0.0,1352615000.0,11396000.0,1954633000.0,1343790000.0,14160000.0,3215000.0,44142000.0,-8347000.0,-18339000.0,5379000.0,-6514000.0,
0900.HK,AEON CREDIT,Credit Services,5.94,HKD,HKD,2487470080.0,02-28,0.49,7046249000.0,3100596000.0,7561232000.0,4067993000.0,1542465000.0,,,392270000.0,-637397000.0,644485000.0,-121199000.0,
0902.HK,HUANENG POWER,Utilities - Independent Power Producers,4.7,HKD,CNY,104282185728.0,12-31,0.27,387656475215.0,298078056310.0,586842753960.0,137414784587.0,245550923498.0,208363182422.0,10546482050.0,10135493813.0,50530261245.0,15483206985.0,-63596578883.0,
0905.HK,WALNUT CAP,Asset Management,0.85,HKD,HKD,892924992.0,12-31,0.0,81883000.0,10000000.0,83734000.0,71883000.0,165000.0,,,-25294000.0,-1945000.0,1255000.0,165000.0,
0907.HK,ELEGANCEOPTICAL,Medical Instruments & Supplies,0.111,HKD,HKD,96887904.0,03-31,0.0,31050000.0,13147000.0,91820000.0,17903000.0,23989000.0,19115000.0,22088000.0,-59359000.0,-8294000.0,12548000.0,-5460000.0,
0909.HK,MING YUAN CLOUD,Software - Application,2.81,HKD,CNY,5408884736.0,12-31,0.0,4933957000.0,132553000.0,5852218000.0,4933957000.0,1639644000.0,336417000.0,2056442000.0,-585634000.0,-138929000.0,-76437000.0,2543754000.0,
0910.HK,CHINA SANDI,Real Estate - Development,0.014,HKD,CNY,71234944.0,12-31,0.0,11437613000.0,7045316000.0,23407027000.0,4392297000.0,3302755000.0,2792884000.0,153250000.0,-464567000.0,-10036000.0,-434395000.0,306313000.0,
0911.HK,QIANHAI HEALTH,Drug Manufacturers - Specialty & Generic,0.205,HKD,HKD,34736224.0,12-31,0.0,384114000.0,487000.0,478117000.0,384114000.0,961291000.0,996894000.0,15582000.0,-52705000.0,857000.0,-743000.0,17769000.0,
0912.HK,SUGA INT'L,Consumer Electronics,0.9,HKD,HKD,256311008.0,03-31,0.08,821780000.0,46154000.0,1079098000.0,780985000.0,1400293000.0,1197026000.0,160787000.0,32059000.0,162427000.0,-130333000.0,-6384000.0,
0913.HK,HARBOUR DIGITAL,Asset Management,0.18,HKD,HKD,63867240.0,12-31,0.0,,,171145000.0,170304000.0,-8456000.0,,,-14783000.0,-5446000.0,0.0,,
0914.HK,CONCH CEMENT,Building Materials,22.05,HKD,CNY,134221873152.0,12-31,0.71,215275428010.0,29548386340.0,254635243900.0,187940358985.0,91029615303.0,71272048885.0,11056431249.0,7696117949.0,18476252523.0,-385476174.0,-13326237630.0,
0915.HK,DAOHE GLOBAL,Specialty Retail,0.116,HKD,USD,175112432.0,12-31,0.0,17481000.0,5709000.0,29416000.0,13329000.0,44355000.0,27302000.0,15320000.0,1978000.0,2903000.0,-1179000.0,322000.0,
0916.HK,CHINA LONGYUAN,Utilities - Renewable,6.12,HKD,CNY,107113463808.0,12-31,0.228,196554541020.36,134590796906.29,257106196386.24,73205349897.59,37069646589.64,23149150693.33,95231843.63999939,6345287410.55,17061905787.15,7352766749.84,-26068186027.38,
0917.HK,QUNABOX GROUP,Advertising Agencies,105.6,HKD,CNY,,12-31,0.0,-254385000.0,135627000.0,1067374000.0,-387825000.0,1006697000.0,471430000.0,325848000.0,130942000.0,191712000.0,59225000.0,-39261000.0,
0918.HK,MAJESTIC DRAGON,Apparel Manufacturing,0.7,HKD,HKD,779849024.0,03-31,0.0,326185000.0,42190000.0,407899000.0,284231000.0,245978000.0,190629000.0,45766000.0,-58364000.0,-34767000.0,33533000.0,15857000.0,
0919.HK,MODERNHEALTHTEC,Personal Services,0.073,HKD,HKD,66027328.0,03-31,0.0,190284000.0,106572000.0,611036000.0,189332000.0,454706000.0,287742000.0,157503000.0,-9571000.0,78656000.0,-70599000.0,8165000.0,
0921.HK,HISENSE HA,"Furnishings, Fixtures & Appliances",24.5,HKD,CNY,38535315456.0,12-31,1.23,18213713154.73,3021486157.03,69701939817.33,15455626606.63,92745611109.52,73476062734.5,14654123617.6,3347881773.89,5132164941.24,-5121320126.09,-619437088.11,
0922.HK,ANXIANYUAN CH,Personal Services,0.157,HKD,HKD,348753536.0,03-31,0.018,960261000.0,17744000.0,1275131000.0,942965000.0,284430000.0,76701000.0,127819000.0,57824000.0,91639000.0,-79742000.0,57775000.0,
0923.HK,IWS,Conglomerates,0.015,HKD,HKD,72345144.0,03-31,0.0,761324000.0,50392000.0,771584000.0,710932000.0,42698000.0,17350000.0,75387000.0,-64732000.0,-19239000.0,49012000.0,-53495000.0,
0924.HK,KHOON GROUP,Engineering & Construction,0.44,HKD,SGD,440000000.0,06-30,0.0,36174038.0,736287.0,52427279.0,36174038.0,69506635.0,63615918.0,4918522.0,-8896.0,-3066343.0,-216511.0,142467.0,
0925.HK,BJ PROPERTIES,Conglomerates,0.045,HKD,CNY,313619872.0,12-31,0.0,9708703884.857376,8192213111.629941,14995706299.21282,1516490773.227436,1618657845.667692,1360596116.581553,156955142.016759,-993688021.019665,-33718363.865926,-1317093066.487036,1027308273.45315,
0926.HK,BESUNYEN,Packaged Foods,2.23,HKD,CNY,272653184.0,12-31,0.94,553970000.0,5114000.0,704943000.0,553970000.0,542876000.0,196656000.0,501301000.0,-299243000.0,9985000.0,-81116000.0,8393000.0,
0927.HK,FUJIKON IND,Consumer Electronics,0.55,HKD,HKD,234211456.0,03-31,0.07,570949000.0,5672000.0,942027000.0,570949000.0,992521000.0,816528000.0,137258000.0,17168000.0,30303000.0,-41907000.0,-24951000.0,
0928.HK,KING INTL INV,Diagnostics & Research,0.029,HKD,HKD,53662176.0,03-31,0.0,272347000.0,5707000.0,336134000.0,269847000.0,233681000.0,195892000.0,20155000.0,15818000.0,-32319000.0,17386000.0,1000.0,
0929.HK,IPE GROUP,Metal Fabrication,0.42,HKD,HKD,441944992.0,12-31,0.0,2018574000.0,191082000.0,2546827000.0,1833028000.0,898733000.0,675909000.0,229640000.0,5667000.0,147606000.0,-51077000.0,-134980000.0,
0931.HK,CHINA HK POWER,Oil & Gas Refining & Marketing,0.195,HKD,HKD,1301435776.0,03-31,0.0,811160000.0,787207000.0,1560779000.0,37167000.0,454491000.0,390844000.0,111183000.0,-139297000.0,-113435000.0,180021000.0,-31189000.0,
0932.HK,SHUNTEN INTL,Packaged Foods,0.024,HKD,HKD,74589360.0,03-31,0.0,283852000.0,122179000.0,344334000.0,172887000.0,235586000.0,51374000.0,158504000.0,571000.0,38777000.0,-34099000.0,-4946000.0,
0933.HK,VIVA GOODS,Apparel Manufacturing,0.345,HKD,HKD,3439791616.0,12-31,0.0,7665705000.0,2215206000.0,13655046000.0,7255317000.0,10427051000.0,5662561000.0,5326229000.0,-70410000.0,343243000.0,-589381000.0,-265398000.0,
0934.HK,SINOPEC KANTONS,Oil & Gas Midstream,4.33,HKD,HKD,10765072384.0,12-31,0.25,15917258000.0,37129000.0,16298947000.0,15917258000.0,667091000.0,343369000.0,143119000.0,1177396000.0,88785000.0,-629581000.0,-701150000.0,
0936.HK,KAISA CAPITAL,Rental & Leasing Services,0.1,HKD,HKD,106000000.0,12-31,0.0,268875000.0,216235000.0,588442000.0,143168000.0,237700000.0,103311000.0,114198000.0,5381000.0,72881000.0,-75843000.0,-10703000.0,
0938.HK,MAN SANG INT'L,Real Estate Services,1.04,HKD,HKD,673086912.0,03-31,0.0,1934830000.0,2862535000.0,2256150000.0,-927361000.0,126710000.0,110102000.0,69459000.0,-551828000.0,-45888000.0,44324000.0,-3364000.0,
0939.HK,CCB,Banks - Diversified,6.67,HKD,CNY,1696561233920.0,12-31,0.403,6128626000000.0,2866476000000.0,40571149000000.0,3262150000000.0,749567000000.0,,,335577000000.0,338023000000.0,-7198000000.0,-692632000000.0,
